id,MCMC,unimodal,P_median,P_lower,P_upper,P_std,e_median,e_lower,e_upper,e_std
2128108470714617472,0,0,1155.2316112813628,1127.5855071779617,6534.379986006892,3324.398723458542,0.19568945901074136,0.14710000695630596,0.21664686023422686,0.1800184426861496
2128108539434096256,0,0,172.75714255192622,30.44771216299071,56.776584245442166,50.26489141806212,0.07401367851906868,0.067115465436565,0.08769210256470134,0.07854011772242192
2128108573793839232,0,0,3490.086931235178,3251.257545081773,4526.730320479735,3234.4544858451573,0.1887427039030208,0.1476802700762968,0.2582355146812677,0.20280269800703238
2128108573793840000,0,0,191.3250101020576,184.63933228117162,448.5982732257912,478.89990294365833,0.28038495410875625,0.21527151055388008,0.303789054597375,0.23566438068759424
2128108642513343104,0,0,1777.497472976686,1751.0979558864296,5738.678425667649,3299.237656329143,0.17732620516313322,0.14213871002448814,0.2871896048876036,0.20176114822690006
2128108706932566272,0,0,479.59817766474447,460.85022503809535,2225.3302556540334,1721.7541469181463,0.18572975859013793,0.14356323505489066,0.22309907328742554,0.1816191812408606
2128108745594158080,0,0,327.08541932180253,313.89554436481376,216.24007404506904,316.65677590593157,0.1949556212512639,0.15872904393655538,0.29273250573641696,0.22165063013486896
2128108951750966528,0,0,819.2701907118411,804.7294507927891,4177.910586471539,2676.769712320183,0.16317031317827452,0.11471708630568592,0.27721375082459787,0.19508755610604275
2128108951750969088,0,0,3618.5283201645034,3505.1222579942532,3875.0992557063837,3128.33875977539,0.15696374065701058,0.11447019473281554,0.22958141102536916,0.18865009936335222
2128109089189944448,0,0,175.8137883866101,170.6119434685923,796.8939062797746,597.3071380530439,0.33395301743421174,0.23338037670991763,0.18169821416472015,0.18515248331824805
2128109123549687680,0,0,473.65474997274237,461.92194539875965,2570.04184842619,2084.3729602356443,0.178002823018978,0.13489881998483413,0.23176285525579818,0.1960916895427841
2128109329707612288,0,0,1414.1498026540235,1382.543411582101,5681.3953259276095,3235.6086424282116,0.2006659511795031,0.15588947909007672,0.24388653543199612,0.18978646782396205
2128109570227736320,0,0,1.3737295292420537,1.0537022036930226,4.736475201848554,3.4717931086866387,0.15460285925913425,0.11352932431125509,0.2282460637427206,0.16806547080780784
2128110257413561984,1,1,0.21379353462669615,2.9573696269658e-09,4.624620568161042e-07,2.140181519110914e-07,0.7868248812913687,0.10067149084340887,6.720285269756765e-05,0.0463937770827078
2128110635377654272,0,0,487.1902004152448,467.3681030330403,4734.255429302555,2773.628006375386,0.19801451648764137,0.14462898882026018,0.24059515840313325,0.18322761869563509
2128110772816892032,0,0,29.55446828551255,27.58732835479495,165.77276737606255,90.4486832039398,0.23256654509010816,0.1872046143048427,0.26761185143022354,0.20582472505414315
2128111391291955456,0,0,277.6715525530791,265.12790326200576,613.5532576906626,715.6142915422267,0.1896224127794284,0.1340548556499341,0.24074758291192463,0.18566538181710904
2128111627508735488,0,0,1800.6228660742074,1715.9342175346,3172.206819874842,2712.168348989298,0.18404481815600188,0.14704035425692508,0.28005007937377296,0.21869302458244938
2128111700529585024,0,0,2500.970792084002,2324.8384146506182,5498.20439923507,3308.100205834736,0.20471633881731394,0.15035097160483796,0.2333221426116825,0.19914640560251903
2128111837968551808,0,0,0.8668905350498679,0.6262454880356328,6.353277742700304,5.728355714051821,0.14435407193337962,0.10717760108032046,0.22222357863446435,0.17295042057675944
2128111941047797632,0,0,153.98230836052443,143.18879444711126,694.5905485645894,761.9858309923218,0.19191720641838886,0.14521909576426556,0.27643891551003585,0.20740777725386678
2128112009767272704,0,0,838.1177550644038,819.2257940342743,4388.1330233820245,2739.0980852689427,0.2032558094463179,0.15070180656013285,0.25461396564101946,0.20141347746792038
2128112078486764160,0,0,1659.5473605813581,1626.4716969400215,4214.165411145546,2916.1883864452852,0.24769907823312137,0.18424973138888984,0.24043118317435813,0.2107092698730877
2128112181565948800,0,0,925.7551432212214,891.205381717125,4578.80078148654,2847.109086878282,0.1739425559865906,0.1238780258482389,0.29469817179415625,0.19548923163960302
2128112383423070592,0,0,18.626245840385426,17.965901237864326,950.7064461798619,1773.1705670504375,0.16053755923978624,0.1226320586856075,0.22565624208847662,0.173519639060074
2128112765681767296,0,0,292.11182057101894,286.73797059507933,2353.8685210591193,2153.847914377275,0.18086522945864164,0.14428357226630795,0.27895787676142647,0.20153391772929144
2128112933178882304,0,0,13.015182563668294,12.54977138150016,740.4984298600318,1755.1242762659097,0.17358037087985806,0.13292742221350126,0.22869170442536718,0.17518611192695496
2128112937480464000,0,0,2552.675071099861,2247.680108009405,5412.991124092929,3336.427942188193,0.223252780843939,0.17247101932240605,0.25171609842939846,0.20110046890229055
2128113074919432320,0,0,111.05911044530373,35.2554765361768,50.66144344453119,66.48586682901036,0.44536045441503946,0.20342684739366593,0.13810939384300913,0.17871709533363783
2128113177998678272,0,0,5795.932086753488,5621.324244497948,2920.0026661179763,3468.5443243480995,0.23730583284237117,0.1801012430068466,0.2663836532750091,0.2109269107139313
2128113212358408192,0,0,24.64204142126697,23.961879334393963,1024.5726902348115,1590.2319820239481,0.17076620726930186,0.12437089866076831,0.22896490010509601,0.17860098611422093
2128113418510927360,0,0,0.9640755788801777,0.711130627072556,4.576344355544788,7.792395173168907,0.1913002588843855,0.14117018275221074,0.22335810929118272,0.18065578533098048
2128113418516832896,0,0,1920.0516741326269,1279.7760357019256,1310.6815146363879,1490.2553741855627,0.1907282659045112,0.1352890860298475,0.27880242563724117,0.20300939657285705
2128113517294528512,0,0,1.000806647423023,0.5869322635098426,37.79227388867658,16.118634208306958,0.5175867122626386,0.32173308331892225,0.2005412037780837,0.24907136463086546
2128113727748208768,0,0,0.6826520068623084,0.46245436536452,1.41550834130881,0.8796632693376345,0.09800535359176815,0.07312786059047932,0.1525566363824456,0.12789815420122413
2128113727754388736,0,0,1423.4378621771557,1346.5560680909698,1986.1706944193465,1841.6545211983378,0.19815416740929404,0.16276485598233034,0.24541720964420588,0.1992612898125281
2128114552388131200,0,0,377.7682019509213,354.8581472811132,3820.737835978427,2301.3646410397614,0.16702133218919568,0.12807238335097237,0.2818989527501259,0.19886176565273425
